Gene_names,GO_terms,GO_names
KLMA_80144,GO:0000139,Golgi membrane
KLMA_80144,GO:0006891,intra-Golgi vesicle-mediated transport
KLMA_80144,GO:0015031,protein transport
KLMA_80144,GO:0017119,Golgi transport complex
KLMA_90003,GO:0005743,mitochondrial inner membrane
KLMA_90003,GO:0008121,ubiquinol-cytochrome-c reductase activity
KLMA_90003,GO:0022904,respiratory electron transport chain
KLMA_90003,GO:0045275,respiratory chain complex III
KLMA_90003,GO:0046872,metal ion binding
KLMA_70043,GO:0003712,transcription coregulator activity
KLMA_70043,GO:0006357,regulation of transcription by RNA polymerase II
KLMA_70043,GO:0016592,mediator complex
KLMA_70325,GO:0004707,MAP kinase activity
KLMA_70325,GO:0005524,ATP binding
KLMA_70325,GO:0006468,protein phosphorylation
KLMA_50565,GO:0004126,cytidine deaminase activity
KLMA_50565,GO:0008270,zinc ion binding
KLMA_50565,GO:0047844,deoxycytidine deaminase activity
KLMA_50575,GO:0005524,ATP binding
KLMA_50575,GO:0016192,vesicle-mediated transport
KLMA_50575,GO:0016303,1-phosphatidylinositol-3-kinase activity
KLMA_50575,GO:0016310,phosphorylation
KLMA_50575,GO:0048015,phosphatidylinositol-mediated signaling
KLMA_70058,GO:0000428,DNA-directed RNA polymerase complex
KLMA_70058,GO:0003677,DNA binding
KLMA_70058,GO:0003899,DNA-directed 5'-3' RNA polymerase activity
KLMA_70058,GO:0006351,DNA-templated transcription
KLMA_70058,GO:0110165,cellular anatomical entity
KLMA_50585,GO:0006744,ubiquinone biosynthetic process
KLMA_50585,GO:0031314,extrinsic component of mitochondrial inner membrane
KLMA_70073,GO:0002098,tRNA wobble uridine modification
KLMA_70073,GO:0005634,nucleus
KLMA_70073,GO:0005737,cytoplasm
KLMA_70073,GO:0033588,elongator holoenzyme complex
KLMA_50590,GO:0003677,DNA binding
KLMA_50590,GO:0005634,nucleus
KLMA_50590,GO:0005694,chromosome
KLMA_80209,GO:0005737,cytoplasm
KLMA_70380,GO:0000166,nucleotide binding
KLMA_70380,GO:0003723,RNA binding
KLMA_70380,GO:0004518,nuclease activity
KLMA_70380,GO:0005634,nucleus
KLMA_70380,GO:0016070,RNA metabolic process
KLMA_70380,GO:0046872,metal ion binding
KLMA_70385,GO:0004592,pantoate-beta-alanine ligase activity
KLMA_70385,GO:0015940,pantothenate biosynthetic process
KLMA_70123,GO:0004356,glutamate-ammonia ligase activity
KLMA_70123,GO:0005524,ATP binding
KLMA_70123,GO:0006542,glutamine biosynthetic process
KLMA_80229,GO:0006486,protein glycosylation
KLMA_80229,GO:0008250,oligosaccharyltransferase complex
KLMA_80229,GO:0016740,transferase activity
KLMA_70395,GO:0001522,pseudouridine synthesis
KLMA_70395,GO:0003723,RNA binding
KLMA_70395,GO:0008033,tRNA processing
KLMA_70395,GO:0009982,pseudouridine synthase activity
KLMA_80234,GO:0000166,nucleotide binding
KLMA_80234,GO:0003677,DNA binding
KLMA_80234,GO:0003887,DNA-directed DNA polymerase activity
KLMA_80234,GO:0005634,nucleus
KLMA_80234,GO:0051539,"4 iron, 4 sulfur cluster binding"
KLMA_80234,GO:1902975,mitotic DNA replication initiation
KLMA_70400,GO:0000139,Golgi membrane
KLMA_70400,GO:0005198,structural molecule activity
KLMA_70400,GO:0006886,intracellular protein transport
KLMA_70400,GO:0016192,vesicle-mediated transport
KLMA_70400,GO:0030126,COPI vesicle coat
KLMA_70138,GO:0000139,Golgi membrane
KLMA_70138,GO:0005789,endoplasmic reticulum membrane
KLMA_80249,GO:0046872,metal ion binding
KLMA_80249,GO:0097023,fructose 6-phosphate aldolase activity
KLMA_80249,GO:0103026,fructose-1-phosphatase activity
KLMA_70410,GO:0004674,protein serine/threonine kinase activity
KLMA_70410,GO:0005524,ATP binding
KLMA_70410,GO:0006468,protein phosphorylation
KLMA_70148,GO:0003712,transcription coregulator activity
KLMA_70148,GO:0006357,regulation of transcription by RNA polymerase II
KLMA_70148,GO:0016592,mediator complex
KLMA_70153,GO:0005034,osmosensor activity
KLMA_70153,GO:0005886,plasma membrane
KLMA_80259,GO:0005737,cytoplasm
KLMA_80259,GO:0005874,microtubule
KLMA_80259,GO:0008608,attachment of spindle microtubules to kinetochore
KLMA_80259,GO:0042729,DASH complex
KLMA_80259,GO:0051301,cell division
KLMA_80259,GO:0072686,mitotic spindle
KLMA_70158,GO:0005634,nucleus
KLMA_70158,GO:0098789,pre-mRNA cleavage required for polyadenylation
KLMA_80269,GO:0000215,tRNA 2'-phosphotransferase activity
KLMA_60008,GO:0000209,protein polyubiquitination
KLMA_60008,GO:0044265,obsolete cellular macromolecule catabolic process
KLMA_60008,GO:0061630,ubiquitin protein ligase activity
KLMA_70435,GO:0005759,mitochondrial matrix
KLMA_70435,GO:0009055,electron transfer activity
KLMA_70435,GO:0050660,flavin adenine dinucleotide binding
KLMA_70193,GO:0046654,tetrahydrofolate biosynthetic process
KLMA_70193,GO:0046656,folic acid biosynthetic process
KLMA_70193,GO:0046820,4-amino-4-deoxychorismate synthase activity
KLMA_60028,GO:0000339,RNA cap binding
KLMA_60028,GO:0000932,P-body
KLMA_60028,GO:0000956,nuclear-transcribed mRNA catabolic process
KLMA_60028,GO:0006397,mRNA processing
KLMA_60028,GO:1990904,ribonucleoprotein complex
KLMA_80309,GO:0003746,translation elongation factor activity
KLMA_80309,GO:0003924,GTPase activity
KLMA_80309,GO:0005525,GTP binding
KLMA_60043,GO:0005737,cytoplasm
KLMA_70218,GO:0005484,SNAP receptor activity
KLMA_70218,GO:0006886,intracellular protein transport
KLMA_70218,GO:0016020,membrane
KLMA_70218,GO:0016192,vesicle-mediated transport
KLMA_70218,GO:0043231,intracellular membrane-bounded organelle
KLMA_70223,GO:0004581,dolichyl-phosphate beta-glucosyltransferase activity
KLMA_70223,GO:0016020,membrane
KLMA_70445,GO:0003729,mRNA binding
KLMA_70445,GO:0042273,ribosomal large subunit biogenesis
KLMA_70445,GO:0051028,mRNA transport
KLMA_70455,GO:0016020,membrane
KLMA_80339,GO:0004022,alcohol dehydrogenase (NAD+) activity
KLMA_80339,GO:0008270,zinc ion binding
KLMA_60078,GO:0006564,L-serine biosynthetic process
KLMA_60078,GO:0036424,L-phosphoserine phosphatase activity
KLMA_60078,GO:0046872,metal ion binding
KLMA_70248,GO:0003676,nucleic acid binding
KLMA_70248,GO:0003724,RNA helicase activity
KLMA_70248,GO:0005524,ATP binding
KLMA_70248,GO:0016787,hydrolase activity
KLMA_80344,GO:0000162,tryptophan biosynthetic process
KLMA_80344,GO:0004049,anthranilate synthase activity
KLMA_80012,GO:0000981,"DNA-binding transcription factor activity, RNA polymerase II-specific"
KLMA_80012,GO:0005634,nucleus
KLMA_80012,GO:0008270,zinc ion binding
KLMA_80012,GO:0045944,positive regulation of transcription by RNA polymerase II
KLMA_60088,GO:0003755,peptidyl-prolyl cis-trans isomerase activity
KLMA_60088,GO:0005634,nucleus
KLMA_60088,GO:0051171,regulation of nitrogen compound metabolic process
KLMA_60088,GO:0060255,regulation of macromolecule metabolic process
KLMA_60088,GO:0080090,regulation of primary metabolic process
KLMA_80017,GO:0004435,phosphatidylinositol phospholipase C activity
KLMA_80017,GO:0005509,calcium ion binding
KLMA_80017,GO:0016042,lipid catabolic process
KLMA_80017,GO:0035556,intracellular signal transduction
KLMA_60103,GO:0006511,ubiquitin-dependent protein catabolic process
KLMA_60103,GO:0016567,protein ubiquitination
KLMA_60108,GO:0003923,GPI-anchor transamidase activity
KLMA_60108,GO:0006508,proteolysis
KLMA_60108,GO:0006915,apoptotic process
KLMA_60108,GO:0016255,attachment of GPI anchor to protein
KLMA_60108,GO:0042765,GPI-anchor transamidase complex
KLMA_80037,GO:0005789,endoplasmic reticulum membrane
KLMA_80037,GO:0006486,protein glycosylation
KLMA_80037,GO:0042281,"dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity"
KLMA_80369,GO:0000049,tRNA binding
KLMA_80369,GO:0002161,aminoacyl-tRNA editing activity
KLMA_80369,GO:0004822,isoleucine-tRNA ligase activity
KLMA_80369,GO:0005524,ATP binding
KLMA_80369,GO:0005737,cytoplasm
KLMA_80369,GO:0006428,isoleucyl-tRNA aminoacylation
KLMA_60113,GO:0000009,"alpha-1,6-mannosyltransferase activity"
KLMA_60113,GO:0004376,glycolipid mannosyltransferase activity
KLMA_60113,GO:0005789,endoplasmic reticulum membrane
KLMA_60113,GO:0006506,GPI anchor biosynthetic process
KLMA_60118,GO:0000786,nucleosome
KLMA_60118,GO:0003677,DNA binding
KLMA_60118,GO:0005634,nucleus
KLMA_60118,GO:0030527,structural constituent of chromatin
KLMA_60118,GO:0046982,protein heterodimerization activity
KLMA_80379,GO:0005789,endoplasmic reticulum membrane
KLMA_80379,GO:0006486,protein glycosylation
KLMA_80379,GO:0052925,"dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase activity"
KLMA_70283,GO:0005737,cytoplasm
KLMA_70283,GO:0017018,myosin phosphatase activity
KLMA_60128,GO:0000786,nucleosome
KLMA_60128,GO:0003677,DNA binding
KLMA_60128,GO:0005634,nucleus
KLMA_60128,GO:0030527,structural constituent of chromatin
KLMA_60128,GO:0046982,protein heterodimerization activity
KLMA_60138,GO:0004185,serine-type carboxypeptidase activity
KLMA_60138,GO:0006508,proteolysis
KLMA_80072,GO:0000439,transcription factor TFIIH core complex
KLMA_80072,GO:0006289,nucleotide-excision repair
KLMA_80072,GO:0006351,DNA-templated transcription
KLMA_80072,GO:0008270,zinc ion binding
KLMA_80077,GO:0006886,intracellular protein transport
KLMA_80077,GO:0016192,vesicle-mediated transport
KLMA_80077,GO:0030117,membrane coat
KLMA_80077,GO:0030276,clathrin binding
KLMA_60158,GO:0004252,serine-type endopeptidase activity
KLMA_60158,GO:0005787,signal peptidase complex
KLMA_60158,GO:0006465,signal peptide processing
KLMA_70313,GO:0004729,oxygen-dependent protoporphyrinogen oxidase activity
KLMA_70313,GO:0005743,mitochondrial inner membrane
KLMA_70313,GO:0006782,protoporphyrinogen IX biosynthetic process
KLMA_60163,GO:0005743,mitochondrial inner membrane
KLMA_60163,GO:0015031,protein transport
KLMA_90011,GO:0004129,cytochrome-c oxidase activity
KLMA_90011,GO:0005739,mitochondrion
KLMA_90011,GO:0016020,membrane
KLMA_90011,GO:0019646,aerobic electron transport chain
KLMA_80127,GO:0003735,structural constituent of ribosome
KLMA_80127,GO:0005763,mitochondrial small ribosomal subunit
KLMA_60203,GO:0000139,Golgi membrane
KLMA_80132,GO:0000118,histone deacetylase complex
KLMA_80132,GO:0006325,chromatin organization
KLMA_80132,GO:0006355,regulation of DNA-templated transcription
KLMA_80132,GO:0016575,histone deacetylation
KLMA_80132,GO:0031078,histone H3K14 deacetylase activity
KLMA_80142,GO:0004089,carbonate dehydratase activity
KLMA_80142,GO:0008270,zinc ion binding
KLMA_80142,GO:0015976,carbon utilization
KLMA_60218,GO:0003684,damaged DNA binding
KLMA_60218,GO:0005634,nucleus
KLMA_60218,GO:0016779,nucleotidyltransferase activity
KLMA_60218,GO:0042276,error-prone translesion synthesis
KLMA_60218,GO:0070987,error-free translesion synthesis
KLMA_70373,GO:0000176,nuclear exosome (RNase complex)
KLMA_70373,GO:0003723,RNA binding
KLMA_70373,GO:0005737,cytoplasm
KLMA_70373,GO:0071840,cellular component organization or biogenesis
KLMA_70383,GO:0006857,oligopeptide transport
KLMA_70383,GO:0016020,membrane
KLMA_70383,GO:0022857,transmembrane transporter activity
KLMA_60243,GO:0004474,malate synthase activity
KLMA_60243,GO:0006097,glyoxylate cycle
KLMA_60243,GO:0006099,tricarboxylic acid cycle
KLMA_70403,GO:0003735,structural constituent of ribosome
KLMA_70403,GO:0005758,mitochondrial intermembrane space
KLMA_70403,GO:0005840,ribosome
KLMA_70403,GO:0032543,mitochondrial translation
KLMA_70403,GO:1990904,ribonucleoprotein complex
KLMA_80197,GO:0000148,"1,3-beta-D-glucan synthase complex"
KLMA_80197,GO:0003843,"1,3-beta-D-glucan synthase activity"
KLMA_80197,GO:0006075,(1->3)-beta-D-glucan biosynthetic process
KLMA_80197,GO:0009272,fungal-type cell wall biogenesis
KLMA_80202,GO:0000002,mitochondrial genome maintenance
KLMA_80202,GO:0003723,RNA binding
KLMA_80202,GO:0005743,mitochondrial inner membrane
KLMA_80202,GO:0006397,mRNA processing
KLMA_60278,GO:0000049,tRNA binding
KLMA_60278,GO:0005524,ATP binding
KLMA_60278,GO:0008033,tRNA processing
KLMA_60278,GO:0061708,tRNA-5-taurinomethyluridine 2-sulfurtransferase
KLMA_60288,GO:0008496,"mannan endo-1,6-alpha-mannosidase activity"
KLMA_60288,GO:0016020,membrane
KLMA_60288,GO:0016052,carbohydrate catabolic process
KLMA_60298,GO:0006457,protein folding
KLMA_60298,GO:0016043,cellular component organization
KLMA_60298,GO:0016272,prefoldin complex
KLMA_60298,GO:0051082,unfolded protein binding
KLMA_80227,GO:0000785,chromatin
KLMA_80227,GO:0005634,nucleus
KLMA_80227,GO:0006325,chromatin organization
KLMA_80227,GO:0046872,metal ion binding
KLMA_80252,GO:0003743,translation initiation factor activity
KLMA_80252,GO:0005672,transcription factor TFIIA complex
KLMA_80252,GO:0006367,transcription initiation at RNA polymerase II promoter
KLMA_60333,GO:0005634,nucleus
KLMA_60333,GO:0005737,cytoplasm
KLMA_60333,GO:0010485,histone H4 acetyltransferase activity
KLMA_60333,GO:0043998,histone H2A acetyltransferase activity
KLMA_80257,GO:0000781,"chromosome, telomeric region"
KLMA_80257,GO:0006974,DNA damage response
KLMA_80257,GO:0043130,ubiquitin binding
KLMA_60338,GO:0005743,mitochondrial inner membrane
KLMA_60338,GO:0055085,transmembrane transport
KLMA_80010,GO:0003676,nucleic acid binding
KLMA_80010,GO:0004519,endonuclease activity
KLMA_80010,GO:0046872,metal ion binding
KLMA_80292,GO:0004578,chitobiosyldiphosphodolichol beta-mannosyltransferase activity
KLMA_80292,GO:0005783,endoplasmic reticulum
KLMA_80292,GO:0006486,protein glycosylation
KLMA_80292,GO:0016020,membrane
KLMA_60373,GO:0005768,endosome
KLMA_80302,GO:0004802,transketolase activity
KLMA_80302,GO:0009117,nucleotide metabolic process
KLMA_80302,GO:0046872,metal ion binding
KLMA_80312,GO:0004820,glycine-tRNA ligase activity
KLMA_80312,GO:0005524,ATP binding
KLMA_80312,GO:0005737,cytoplasm
KLMA_80312,GO:0006426,glycyl-tRNA aminoacylation
KLMA_60393,GO:0000049,tRNA binding
KLMA_60393,GO:0002161,aminoacyl-tRNA editing activity
KLMA_60393,GO:0004822,isoleucine-tRNA ligase activity
KLMA_60393,GO:0005524,ATP binding
KLMA_60393,GO:0005737,cytoplasm
KLMA_60393,GO:0006428,isoleucyl-tRNA aminoacylation
KLMA_80045,GO:0000225,N-acetylglucosaminylphosphatidylinositol deacetylase activity
KLMA_80045,GO:0005783,endoplasmic reticulum
KLMA_80045,GO:0006506,GPI anchor biosynthetic process
KLMA_80045,GO:0016020,membrane
KLMA_80317,GO:0003825,"alpha,alpha-trehalose-phosphate synthase (UDP-forming) activity"
KLMA_80317,GO:0005992,trehalose biosynthetic process
KLMA_80332,GO:0004106,chorismate mutase activity
KLMA_80332,GO:0006571,tyrosine biosynthetic process
KLMA_80332,GO:0009094,L-phenylalanine biosynthetic process
KLMA_80332,GO:0046417,chorismate metabolic process
KLMA_80337,GO:0005784,Sec61 translocon complex
KLMA_80337,GO:0006886,intracellular protein transport
KLMA_60458,GO:0003712,transcription coregulator activity
KLMA_60458,GO:0006357,regulation of transcription by RNA polymerase II
KLMA_60458,GO:0016592,mediator complex
KLMA_80382,GO:0000398,"mRNA splicing, via spliceosome"
KLMA_80382,GO:0000956,nuclear-transcribed mRNA catabolic process
KLMA_80382,GO:0003723,RNA binding
KLMA_80382,GO:0005681,spliceosomal complex
KLMA_80382,GO:0022607,cellular component assembly
KLMA_80382,GO:0022613,ribonucleoprotein complex biogenesis
KLMA_80382,GO:0120114,Sm-like protein family complex
KLMA_60463,GO:0003676,nucleic acid binding
KLMA_60463,GO:0004386,helicase activity
KLMA_60463,GO:0005524,ATP binding
KLMA_60463,GO:0005634,nucleus
KLMA_60463,GO:0006396,RNA processing
KLMA_60463,GO:0008186,"ATP-dependent activity, acting on RNA"
KLMA_60463,GO:0016787,hydrolase activity
KLMA_60463,GO:0022613,ribonucleoprotein complex biogenesis
KLMA_60463,GO:1990904,ribonucleoprotein complex
KLMA_80145,GO:0017183,peptidyl-diphthamide biosynthetic process from peptidyl-histidine
KLMA_80145,GO:0046872,metal ion binding
KLMA_80145,GO:0051539,"4 iron, 4 sulfur cluster binding"
KLMA_80145,GO:0090560,2-(3-amino-3-carboxypropyl)histidine synthase activity
KLMA_80402,GO:0000724,double-strand break repair via homologous recombination
KLMA_80402,GO:0005634,nucleus
KLMA_80402,GO:0006406,mRNA export from nucleus
KLMA_80402,GO:0008541,"proteasome regulatory particle, lid subcomplex"
KLMA_80402,GO:0043248,proteasome assembly
KLMA_80407,GO:0005794,Golgi apparatus
KLMA_80407,GO:0006869,lipid transport
KLMA_80407,GO:0045053,protein retention in Golgi apparatus
KLMA_80407,GO:0045324,late endosome to vacuole transport
KLMA_80155,GO:0005783,endoplasmic reticulum
KLMA_80155,GO:0005794,Golgi apparatus
KLMA_80155,GO:0006886,intracellular protein transport
KLMA_80155,GO:0006888,endoplasmic reticulum to Golgi vesicle-mediated transport
KLMA_80155,GO:0008270,zinc ion binding
KLMA_80155,GO:0030127,COPII vesicle coat
KLMA_80412,GO:0004370,glycerol kinase activity
KLMA_80412,GO:0005524,ATP binding
KLMA_80412,GO:0006072,glycerol-3-phosphate metabolic process
KLMA_80412,GO:0016310,phosphorylation
KLMA_80412,GO:0019563,glycerol catabolic process
KLMA_60493,GO:0004410,homocitrate synthase activity
KLMA_60493,GO:0019878,lysine biosynthetic process via aminoadipic acid
KLMA_80417,GO:0003779,actin binding
KLMA_80417,GO:0015629,actin cytoskeleton
KLMA_80417,GO:0016363,nuclear matrix
KLMA_80417,GO:0030042,actin filament depolymerization
KLMA_80170,GO:0003723,RNA binding
KLMA_80170,GO:0005730,nucleolus
KLMA_80170,GO:0006396,RNA processing
KLMA_80170,GO:0008173,RNA methyltransferase activity
KLMA_80170,GO:0008757,S-adenosylmethionine-dependent methyltransferase activity
KLMA_80170,GO:0042254,ribosome biogenesis
KLMA_90004,GO:0004129,cytochrome-c oxidase activity
KLMA_90004,GO:0005743,mitochondrial inner membrane
KLMA_90004,GO:0006119,oxidative phosphorylation
KLMA_90004,GO:0020037,heme binding
KLMA_90004,GO:0045277,respiratory chain complex IV
KLMA_90004,GO:0046872,metal ion binding
KLMA_90009,GO:0005743,mitochondrial inner membrane
KLMA_90009,GO:0015078,proton transmembrane transporter activity
KLMA_90009,GO:0015986,proton motive force-driven ATP synthesis
KLMA_90009,GO:0045263,"proton-transporting ATP synthase complex, coupling factor F(o)"
KLMA_80195,GO:0005886,plasma membrane
KLMA_80195,GO:0042123,glucanosyltransferase activity
KLMA_80195,GO:0071840,cellular component organization or biogenesis
KLMA_80195,GO:0071852,fungal-type cell wall organization or biogenesis
KLMA_60503,GO:0000151,ubiquitin ligase complex
KLMA_60503,GO:0005737,cytoplasm
KLMA_60503,GO:0030433,ubiquitin-dependent ERAD pathway
KLMA_60503,GO:0034450,ubiquitin-ubiquitin ligase activity
KLMA_60508,GO:0005789,endoplasmic reticulum membrane
KLMA_60508,GO:0006888,endoplasmic reticulum to Golgi vesicle-mediated transport
KLMA_60508,GO:0012507,ER to Golgi transport vesicle membrane
KLMA_60523,GO:0000139,Golgi membrane
KLMA_60523,GO:0005198,structural molecule activity
KLMA_60523,GO:0006886,intracellular protein transport
KLMA_60523,GO:0006888,endoplasmic reticulum to Golgi vesicle-mediated transport
KLMA_60523,GO:0030126,COPI vesicle coat
KLMA_60528,GO:0003723,RNA binding
KLMA_60528,GO:0004523,RNA-DNA hybrid ribonuclease activity
KLMA_60528,GO:0006401,RNA catabolic process
KLMA_60528,GO:0046872,metal ion binding
KLMA_60538,GO:0005730,nucleolus
KLMA_80235,GO:0005484,SNAP receptor activity
KLMA_80235,GO:0006886,intracellular protein transport
KLMA_80235,GO:0016020,membrane
KLMA_80235,GO:0016192,vesicle-mediated transport
KLMA_80235,GO:0043231,intracellular membrane-bounded organelle
KLMA_80245,GO:0000139,Golgi membrane
